,ONTOLOGY,ONT_DESCRIPTION,FDR,EA_VALUE,sample,GROUP,GROUP_1,GROUP_2,KEGG_up_DOWN,interaction_entry,interaction_name,reaction_entry,reaction_name
137,ec00280,"Valine, leucine and isoleucine degradation",1.54217673587476e-05,1.6510251366943,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
138,ec00643,Styrene degradation,8.89944246253771e-05,3.46903429718532,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
139,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,8.89944246253771e-05,1.68746289479548,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
140,ec00361,Chlorocyclohexane and chlorobenzene degradation,8.89944246253771e-05,3.75812048861743,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
141,ec00903,Limonene and pinene degradation,9.8985734911757e-05,2.86983746403513,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
142,ec00625,Chloroalkane and chloroalkene degradation,0.0002044099551969,2.02685149947907,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
143,ec00830,Retinol metabolism,0.0004162343861205,2.21665411870994,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
144,ec00626,Naphthalene degradation,0.0004167391631538,2.27169969834338,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
145,ec00071,Fatty acid degradation,0.0006394581959653,1.58914809232966,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
146,ec00592,alpha-Linolenic acid metabolism,0.0006699022790778,1.88692242106315,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
147,ec00515,Mannose type O-glycan biosynthesis,0.0009053486194642,2.56884185297901,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
148,ec00514,Other types of O-glycan biosynthesis,0.0010853052215777,3.14633343233088,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
149,ec00620,Pyruvate metabolism,0.0021862832223713,1.2106696876083,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
150,ec00072,Synthesis and degradation of ketone bodies,0.0024489139120555,2.17212468608164,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
151,ec00311,Penicillin and cephalosporin biosynthesis,0.0024489139120555,1.92894679946736,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
152,ec00622,Xylene degradation,0.0024489139120555,2.45428276807669,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
153,ec00930,Caprolactam degradation,0.0028558842851318,1.97396227684956,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
154,ec00982,Drug metabolism - cytochrome P450,0.0086520583847292,1.73451714859266,FECAL,fecal.Control.control_vs_oral.EC.debut,control,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
155,ec00511,Other glycan degradation,0.0,2.77687252880405,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
156,ec00531,Glycosaminoglycan degradation,0.0,2.90553258800254,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
157,ec00600,Sphingolipid metabolism,0.0,2.53483465089206,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
158,ec00604,Glycosphingolipid biosynthesis - ganglio series,0.0,2.9265252467266,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
159,ec00052,Galactose metabolism,5.59552404411079e-15,1.65776372917673,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
160,ec00603,Glycosphingolipid biosynthesis - globo and isoglobo series,1.3988810110277e-14,2.5186817770771,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
161,ec00513,Various types of N-glycan biosynthesis,5.83533221742982e-13,2.97817873939639,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
162,ec00970,Aminoacyl-tRNA biosynthesis,5.131161995297621e-09,1.38927852766979,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
163,ec00520,Amino sugar and nucleotide sugar metabolism,1.64210055109137e-07,1.34673116072045,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
164,ec00550,Peptidoglycan biosynthesis,1.6890475376341e-05,1.3532527402238,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
165,ec00500,Starch and sucrose metabolism,1.86031635888656e-05,1.35052826913292,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
166,ec00511,Other glycan degradation,0.0,2.77687252880405,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
167,ec00531,Glycosaminoglycan degradation,0.0,2.90553258800254,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
168,ec00600,Sphingolipid metabolism,0.0,2.53483465089206,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
169,ec00604,Glycosphingolipid biosynthesis - ganglio series,0.0,2.9265252467266,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
170,ec00052,Galactose metabolism,5.59552404411079e-15,1.65776372917673,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
171,ec00603,Glycosphingolipid biosynthesis - globo and isoglobo series,1.3988810110277e-14,2.5186817770771,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
172,ec00513,Various types of N-glycan biosynthesis,5.83533221742982e-13,2.97817873939639,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
173,ec00970,Aminoacyl-tRNA biosynthesis,5.131161995297621e-09,1.38927852766979,FECAL,fecal.CU.3.meses_vs_fecal.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
174,ec00480,Glutathione metabolism,1.97501061505179e-07,2.17268901845436,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
175,ec00970,Aminoacyl-tRNA biosynthesis,0.0003322035735293,1.36985274802368,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
176,ec00621,Dioxin degradation,0.0008157907331736,4.81126095885001,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,UP,2,Genetic Information Processing,2.2,Translation
177,ec00480,Glutathione metabolism,1.97501061505179e-07,2.17268901845436,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
178,ec00970,Aminoacyl-tRNA biosynthesis,0.0003322035735293,1.36985274802368,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
179,ec00621,Dioxin degradation,0.0008157907331736,4.81126095885001,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
180,ec00622,Xylene degradation,0.0079548329440483,3.84028085604355,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
181,ec00620,Pyruvate metabolism,0.0436786433307215,1.31421691963218,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
182,ec00280,"Valine, leucine and isoleucine degradation",0.0518501474965248,1.62658675580556,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
183,ec00520,Amino sugar and nucleotide sugar metabolism,0.0539352823870548,1.22145431530317,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
184,ec00010,Glycolysis / Gluconeogenesis,0.0697690099577009,1.24100475224424,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
185,ec00626,Naphthalene degradation,0.0697690099577009,2.36972554689627,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
186,ec00405,Phenazine biosynthesis,0.0915843731512412,2.1513768515183,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
187,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0986220942330874,3.1362293657689,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
188,ec00830,Retinol metabolism,0.0992251664630535,2.1528354120956,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
189,ec00625,Chloroalkane and chloroalkene degradation,0.109112001803934,1.90288073878113,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
190,ec00071,Fatty acid degradation,0.109779286823622,1.54571304455753,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
191,ec00550,Peptidoglycan biosynthesis,0.109779286823622,1.20830754674315,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
192,ec00230,Purine metabolism,0.109779286823622,1.12332383216759,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
193,ec00980,Metabolism of xenobiotics by cytochrome P450,0.109779286823622,1.88860527500682,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
194,ec00982,Drug metabolism - cytochrome P450,0.109779286823622,1.92609619858015,FECAL,fecal.CU.3.meses_vs_oral.CU.debut,CU.3.meses,CU.debut,DOWN,2,Genetic Information Processing,2.2,Translation
195,ec00480,Glutathione metabolism,2.55844480268053e-05,1.86832456961248,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
196,ec00970,Aminoacyl-tRNA biosynthesis,0.0009821637203444,1.30323935250787,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
197,ec00620,Pyruvate metabolism,0.0009821637203444,1.40500515453073,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,UP,2,Genetic Information Processing,2.2,Translation
198,ec00480,Glutathione metabolism,2.55844480268053e-05,1.86832456961248,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
199,ec00970,Aminoacyl-tRNA biosynthesis,0.0009821637203444,1.30323935250787,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
200,ec00620,Pyruvate metabolism,0.0009821637203444,1.40500515453073,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
201,ec00280,"Valine, leucine and isoleucine degradation",0.0017610414602242,1.80288613782477,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
202,ec00404,Staurosporine biosynthesis,0.0068596418432442,8.93367431116977,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
203,ec00230,Purine metabolism,0.0068596418432442,1.17666375483632,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
204,ec00010,Glycolysis / Gluconeogenesis,0.0147096249576339,1.26378807328743,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
205,ec00520,Amino sugar and nucleotide sugar metabolism,0.0243152699430077,1.21442595400438,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
206,ec00626,Naphthalene degradation,0.0433611787208058,2.32231085949563,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
207,ec00830,Retinol metabolism,0.0824481895340288,2.10976037405026,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
208,ec01051,Biosynthesis of ansamycins,0.0861332536068009,1.88599791013584,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
209,ec00020,Citrate cycle (TCA cycle),0.0861332536068009,1.35129280156112,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
210,ec00621,Dioxin degradation,0.0861332536068009,2.57181533200342,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
211,ec00240,Pyrimidine metabolism,0.0941007724129455,1.12528526440005,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
212,ec00052,Galactose metabolism,0.0941007724129455,1.19178834448651,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
213,ec00072,Synthesis and degradation of ketone bodies,0.0941007724129455,2.07632797446148,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
214,ec00405,Phenazine biosynthesis,0.0941007724129455,1.89749789739277,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
215,ec00500,Starch and sucrose metabolism,0.0941007724129455,1.19745899056244,FECAL,fecal.CU.3.meses_vs_oral.EC.6.meses,CU.3.meses,EC.6.meses,DOWN,2,Genetic Information Processing,2.2,Translation
216,ec00480,Glutathione metabolism,1.28538090393704e-07,1.65453519283759,FECAL,fecal.CU.3.meses_vs_oral.EC.debut,CU.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
217,ec00280,"Valine, leucine and isoleucine degradation",9.24623698694838e-06,1.69227773043692,FECAL,fecal.CU.3.meses_vs_oral.EC.debut,CU.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
218,ec00903,Limonene and pinene degradation,6.23799150900606e-05,3.08433672846622,FECAL,fecal.CU.3.meses_vs_oral.EC.debut,CU.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
219,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0001366544067331,3.76974489034761,FECAL,fecal.CU.3.meses_vs_oral.EC.debut,CU.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
220,ec00643,Styrene degradation,0.0001550051989339,3.49529917717669,FECAL,fecal.CU.3.meses_vs_oral.EC.debut,CU.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
221,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.0001838090201561,1.67756922154985,FECAL,fecal.CU.3.meses_vs_oral.EC.debut,CU.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
222,ec00625,Chloroalkane and chloroalkene degradation,0.0004720029185976,2.01496797509752,FECAL,fecal.CU.3.meses_vs_oral.EC.debut,CU.3.meses,EC.debut,UP,2,Genetic Information Processing,2.2,Translation
223,ec00480,Glutathione metabolism,1.28538090393704e-07,1.65453519283759,FECAL,fecal.CU.3.meses_vs_oral.EC.debut,CU.3.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
224,ec00280,"Valine, leucine and isoleucine degradation",9.24623698694838e-06,1.69227773043692,FECAL,fecal.CU.3.meses_vs_oral.EC.debut,CU.3.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
225,ec00903,Limonene and pinene degradation,6.23799150900606e-05,3.08433672846622,FECAL,fecal.CU.3.meses_vs_oral.EC.debut,CU.3.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
226,ec00361,Chlorocyclohexane and chlorobenzene degradation,0.0001366544067331,3.76974489034761,FECAL,fecal.CU.3.meses_vs_oral.EC.debut,CU.3.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
227,ec00643,Styrene degradation,0.0001550051989339,3.49529917717669,FECAL,fecal.CU.3.meses_vs_oral.EC.debut,CU.3.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
228,ec00130,Ubiquinone and other terpenoid-quinone biosynthesis,0.0001838090201561,1.67756922154985,FECAL,fecal.CU.3.meses_vs_oral.EC.debut,CU.3.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
229,ec00625,Chloroalkane and chloroalkene degradation,0.0004720029185976,2.01496797509752,FECAL,fecal.CU.3.meses_vs_oral.EC.debut,CU.3.meses,EC.debut,DOWN,2,Genetic Information Processing,2.2,Translation
